"","V1","V2","V3","names"
"949",949,"Chimastrum_argentea",0,"Chimastrum argentea"
"950",950,"Chioides_catillus",0,"Chioides catillus"
"951",951,"Chioides_zilpa",0,"Chioides zilpa"
"952",952,"Chiomara_asychis",0,"Chiomara asychis"
"953",953,"Chiomara_mithrax",0,"Chiomara mithrax"
"954",954,"Chloreuptychia_sericeella",0,"Chloreuptychia sericeella"
"955",955,"Cynea_irma",0,"Cynea irma"
"956",956,"Cynea_megalops",0,"Cynea megalops"
"957",957,"Chrysoplectrum_epicincea",0,"Chrysoplectrum epicincea"
"958",958,"Conga_chydaea",0,"Conga chydaea"
"959",959,"Cissia_confusa",0,"Cissia confusa"
"960",960,"Cissia_labe",0,"Cissia labe"
"961",961,"Cissia_palladia",0,"Cissia palladia"
"962",962,"Cissia_pompilia",0,"Cissia pompilia"
"963",963,"Cobalopsis_autumna",0,"Cobalopsis autumna"
"964",964,"Cobalopsis_nero",0,"Cobalopsis nero"
"965",965,"Cobalus_fidicula",0,"Cobalus fidicula"
"966",966,"Codatractus_alcaeus",0,"Codatractus alcaeus"
"967",967,"Codatractus_arizonensis",0,"Codatractus arizonensis"
"968",968,"Codatractus_bryaxis",0,"Codatractus bryaxis"
"969",969,"Codatractus_carlos",0,"Codatractus carlos"
"970",970,"Erynnis_tristis",0,"Erynnis tristis"
"971",971,"Everes_comyntas",0,"Everes comyntas"
"972",972,"Flaccilla_aecas",0,"Flaccilla aecas"
"973",973,"Codatractus_cyda",0,"Codatractus cyda"
"974",974,"Codatractus_hyster",0,"Codatractus hyster"
"975",975,"Codatractus_melon",0,"Codatractus melon"
"976",976,"Codatractus_valeriana",0,"Codatractus valeriana"
"977",977,"Cogia_caicus",0,"Cogia caicus"
"978",978,"Cogia_cajeta",0,"Cogia cajeta"
"979",979,"Cogia_cajeta",0,"Cogia cajeta"
"980",980,"Cogia_calchas",0,"Cogia calchas"
"981",981,"Cogia_hippalus",0,"Cogia hippalus"
"982",982,"Cogia_mala",0,"Cogia mala"
"983",983,"Colias_cesonia",0,"Colias cesonia"
"984",984,"Colias_eurytheme",0,"Colias eurytheme"
"985",985,"Colias_philodice",0,"Colias philodice"
"986",986,"Colobura_annulata",0,"Colobura annulata"
"987",987,"Colobura_dirce",0,"Colobura dirce"
"988",988,"Consul_electra",0,"Consul electra"
"989",989,"Consul_excellens",0,"Consul excellens"
"990",990,"Consul_fabius",0,"Consul fabius"
"991",991,"Contrafacia_ahola",0,"Contrafacia ahola"
"992",992,"Contrafacia_bassania",0,"Contrafacia bassania"
"993",993,"Contrafacia_imma",0,"Contrafacia imma"
"994",994,"Copaeodes_aurantiaca_",0,"Copaeodes aurantiaca_"
"995",995,"Copaeodes_minimus",0,"Copaeodes minimus"
"996",996,"Corticea_corticea",0,"Corticea corticea"
"997",997,"Corticea_lysias",0,"Corticea lysias"
"998",998,"Corticea_similea",0,"Corticea similea"
"999",999,"Cyanophrys_agricolor",0,"Cyanophrys agricolor"
"1000",1000,"Cyanophrys_amyntor",0,"Cyanophrys amyntor"
"1001",1001,"Diaeus_varna",0,"Diaeus varna"
"1002",1002,"Cyllopsis_pallens",0,"Cyllopsis pallens"
"1003",1003,"Cyllopsis_pephredo",0,"Cyllopsis pephredo"
"1004",1004,"Cyllopsis_pertepida",0,"Cyllopsis pertepida"
"1005",1005,"Cyllopsis_pyracmon",0,"Cyllopsis pyracmon"
"1006",1006,"Cyllopsis_steinhauserorum",0,"Cyllopsis steinhauserorum"
"1007",1007,"Cyllopsis_suivalenoides",0,"Cyllopsis suivalenoides"
"1008",1008,"Cyllopsis_suivalens",0,"Cyllopsis suivalens"
"1009",1009,"Cymaenes_alumna",0,"Cymaenes alumna"
"1010",1010,"Ganyra_howarthi",0,"Ganyra howarthi"
"1011",1011,"Cymaenes_fraus",0,"Cymaenes fraus"
"1012",1012,"Episcada_salvinia",0,"Episcada salvinia"
"1013",1013,"Eprius_veleda",0,"Eprius veleda"
"1014",1014,"Eracon_lachesis",0,"Eracon lachesis"
"1015",1015,"Eresia_clio",0,"Eresia clio"
"1016",1016,"Eresia_phillyra",0,"Eresia phillyra"
"1017",1017,"Eretris_maria",0,"Eretris maria"
"1018",1018,"Erora_aura",0,"Erora aura"
"1019",1019,"Erora_carla",0,"Erora carla"
"1020",1020,"Erora_gabina",0,"Erora gabina"
"1021",1021,"Erora_nitetis",0,"Erora nitetis"
"1022",1022,"Erora_opisena",0,"Erora opisena"
"1023",1023,"Melete_lycimnia",0,"Melete lycimnia"
"1024",1024,"Melete_polyhymnia",0,"Melete polyhymnia"
"1025",1025,"Dalla_lethaea",0,"Dalla lethaea"
"1026",1026,"Dircenna_jemina",0,"Dircenna jemina"
"1027",1027,"Dircenna_klugii",0,"Dircenna klugii"
"1028",1028,"Dismorphia_amphione",0,"Dismorphia amphione"
"1029",1029,"Dismorphia_crisia",0,"Dismorphia crisia"
"1030",1030,"Dismorphia_eunoe",0,"Dismorphia eunoe"
"1031",1031,"Dismorphia_theucharila",0,"Dismorphia theucharila"
"1032",1032,"Doberes_anticus",0,"Doberes anticus"
"1033",1033,"Emesis_liodes",0,"Emesis liodes"
"1034",1034,"Emesis_lupina",0,"Emesis lupina"
"1035",1035,"Emesis_mandana",0,"Emesis mandana"
"1036",1036,"Emesis_ocypore",0,"Emesis ocypore"
"1037",1037,"Doxocopa_laure",0,"Doxocopa laure"
"1038",1038,"Doxocopa_laurentia",0,"Doxocopa laurentia"
"1039",1039,"Doxocopa_pavon",0,"Doxocopa pavon"
"1040",1040,"Emesis_saturata",0,"Emesis saturata"
"1041",1041,"Ganyra_josephina",0,"Ganyra josephina"
"1042",1042,"Ganyra_phaloe",0,"Ganyra phaloe"
"1043",1043,"Gargina_caninius",0,"Gargina caninius"
"1044",1044,"Gargina_gargophia",0,"Gargina gargophia"
"1045",1045,"Gargina_gnosia",0,"Gargina gnosia"
"1046",1046,"Erora_quaderna",0,"Erora quaderna"
"1047",1047,"Euphyes_vestris",0,"Euphyes vestris"
"1048",1048,"Euptoieta_claudia",0,"Euptoieta claudia"
"1049",1049,"Melinaea_lilis",0,"Melinaea lilis"
"1050",1050,"Parnassius_delphius",0,"Parnassius delphius"
"1051",1051,"Mesene_leucopus",0,"Mesene leucopus"
"1052",1052,"Emesis_zela",0,"Emesis zela"
"1053",1053,"Enosis_angularis",0,"Enosis angularis"
"1054",1054,"Epargyreus_clarus",0,"Epargyreus clarus"
"1055",1055,"Epargyreus_deleoni",0,"Epargyreus deleoni"
"1056",1056,"Epargyreus_exadeus",0,"Epargyreus exadeus"
"1057",1057,"Epargyreus_socus",0,"Epargyreus socus"
"1058",1058,"Epargyreus_spina",0,"Epargyreus spina"
"1059",1059,"Epargyreus_spinosa",0,"Epargyreus spinosa"
"1060",1060,"Epiphile_adrasta",0,"Epiphile adrasta"
"1061",1061,"Dynamine_ate",0,"Dynamine ate"
"1062",1062,"Dynamine_dyonis",0,"Dynamine dyonis"
"1063",1063,"Dynamine_postverta",0,"Dynamine postverta"
"1064",1064,"Dynamine_theseus",0,"Dynamine theseus"
"1065",1065,"Dynastor_darius",0,"Dynastor darius"
"1066",1066,"Dynastor_macrosiris",0,"Dynastor macrosiris"
"1067",1067,"Nicephellus_nicephorus",0,"Nicephellus nicephorus"
"1068",1068,"Dyscophellus_phraxanor",0,"Dyscophellus phraxanor"
"1069",1069,"Dyscophellus_porcius",0,"Dyscophellus porcius"
"1070",1070,"Dyscophellus_ramusis",0,"Dyscophellus ramusis"
"1071",1071,"Ebrietas_anacreon",0,"Ebrietas anacreon"
"1072",1072,"Ebrietas_elaudia",0,"Ebrietas elaudia"
"1073",1073,"Ebrietas_evanidus",0,"Ebrietas evanidus"
"1074",1074,"Ebrietas_osyris",0,"Ebrietas osyris"
"1075",1075,"Ebrietas_sappho",0,"Ebrietas sappho"
"1076",1076,"Ebusus_ebusus",0,"Ebusus ebusus"
"1077",1077,"Epiphile_hermosa",0,"Epiphile hermosa"
"1078",1078,"Epiphile_iblis",0,"Epiphile iblis"
"1079",1079,"Erynnis_afranius",0,"Erynnis afranius"
"1080",1080,"Erynnis_pacuvius",0,"Erynnis pacuvius"
"1081",1081,"Euselasia_pusilla",0,"Euselasia pusilla"
"1082",1082,"Forsterinaria_neonympha",0,"Forsterinaria neonympha"
"1083",1083,"Gindanes_brebisson",0,"Gindanes brebisson"
"1084",1084,"Gindanes_brontinus",0,"Gindanes brontinus"
"1085",1085,"Godyris_nero",0,"Godyris nero"
"1086",1086,"Mesene_margaretta",0,"Mesene margaretta"
"1087",1087,"Mesene_phareus",0,"Mesene phareus"
"1088",1088,"Limenitis_arthemis",0,"Limenitis arthemis"
"1089",1089,"Napaea_beltiana",0,"Napaea beltiana"
"1090",1090,"Napaea_eucharila",0,"Napaea eucharila"
"1091",1091,"Papilio_astyalus",0,"Papilio astyalus"
"1092",1092,"Erynnis_juvenalis",0,"Erynnis juvenalis"
"1093",1093,"Eueides_aliphera",0,"Eueides aliphera"
"1094",1094,"Eueides_isabella",0,"Eueides isabella"
"1095",1095,"Eueides_lineata",0,"Eueides lineata"
"1096",1096,"Eueides_procula",0,"Eueides procula"
"1097",1097,"Eueides_vibilia",0,"Eueides vibilia"
"1098",1098,"Eumaeus_childrenae",0,"Eumaeus childrenae"
"1099",1099,"Eumaeus_toxea",0,"Eumaeus toxea"
"1100",1100,"Eunica_alcmena",0,"Eunica alcmena"
"1101",1101,"Eunica_alpais",0,"Eunica alpais"
"1102",1102,"Eunica_caelina",0,"Eunica caelina"
"1103",1103,"Eunica_malvina",0,"Eunica malvina"
"1104",1104,"Eunica_monima",0,"Eunica monima"
"1105",1105,"Eunica_mygdonia",0,"Eunica mygdonia"
"1106",1106,"Pyrisitia_lisa",0,"Pyrisitia lisa"
"1107",1107,"Eurema_mexicana",0,"Eurema mexicana"
"1108",1108,"Abaeis_nicippe",0,"Abaeis nicippe"
"1109",1109,"Eurema_nise",0,"Eurema nise"
"1110",1110,"Pyrisitia_proterpia",0,"Pyrisitia proterpia"
"1111",1111,"Eurema_salome",0,"Eurema salome"
"1112",1112,"Eurema_xantochlora",0,"Eurema xantochlora"
"1113",1113,"Eurybia_elvina",0,"Eurybia elvina"
"1114",1114,"Eurybia_lycisca",0,"Eurybia lycisca"
"1115",1115,"Eurybia_patrona",0,"Eurybia patrona"
"1116",1116,"Eurytides_agesilaus",0,"Eurytides agesilaus"
"1117",1117,"Eurytides_calliste",0,"Eurytides calliste"
"1118",1118,"Eurytides_dioxippus",0,"Eurytides dioxippus"
"1119",1119,"Eurytides_epidaus",0,"Eurytides epidaus"
"1120",1120,"Eurytides_macrosilaus",0,"Eurytides macrosilaus"
"1121",1121,"Eurytides_philolaus",0,"Eurytides philolaus"
"1122",1122,"Eurytides_salvini",0,"Eurytides salvini"
"1123",1123,"Eurytides_thyastes",0,"Eurytides thyastes"
"1124",1124,"Euselasia_eucrates",0,"Euselasia eucrates"
"1125",1125,"Euselasia_eurypus",0,"Euselasia eurypus"
"1126",1126,"Euselasia_hieronymi",0,"Euselasia hieronymi"
"1127",1127,"Euselasia_mystica",0,"Euselasia mystica"
"1128",1128,"Euselasia_procula",0,"Euselasia procula"
"1129",1129,"Gyrocheilus_patrobas",0,"Gyrocheilus patrobas"
"1130",1130,"Heliconius_erato",0,"Heliconius erato"
"1131",1131,"Heliconius_hecale",0,"Heliconius hecale"
"1132",1132,"Heliconius_hecalesia",0,"Heliconius hecalesia"
"1133",1133,"Heliconius_hortense",0,"Heliconius hortense"
"1134",1134,"Iaspis_castimonia",0,"Iaspis castimonia"
"1135",1135,"Echinargus_isola",0,"Echinargus isola"
"1136",1136,"Hermathena_oweni",0,"Hermathena oweni"
"1137",1137,"Hermeuptychia_sosybius",0,"Hermeuptychia sosybius"
"1138",1138,"Kricogonia_lyside",0,"Kricogonia lyside"
"1139",1139,"Arzecla_arza",0,"Arzecla arza"
"1140",1140,"Lamprospilus_collucia",0,"Lamprospilus collucia"
"1141",1141,"Hesperia_uncas",0,"Hesperia uncas"
"1142",1142,"Hesperia_viridis",0,"Hesperia viridis"
"1143",1143,"Hesperia_woodgatei",0,"Hesperia woodgatei"
"1144",1144,"Hesperocharis_costaricensis",0,"Hesperocharis costaricensis"
"1145",1145,"Hesperocharis_crocea",0,"Hesperocharis crocea"
"1146",1146,"Hesperocharis_graphites",0,"Hesperocharis graphites"
"1147",1147,"Hesperopsis_alpheus",0,"Hesperopsis alpheus"
"1148",1148,"Historis_acheronta",0,"Historis acheronta"
"1149",1149,"Historis_odius",0,"Historis odius"
"1150",1150,"Hyalothyrus_neleus",0,"Hyalothyrus neleus"
"1151",1151,"Hylephila_phyleus",0,"Hylephila phyleus"
"1152",1152,"Hypanartia_dione",0,"Hypanartia dione"
"1153",1153,"Hypanartia_godmanii",0,"Hypanartia godmanii"
"1154",1154,"Hypanartia_lethe",0,"Hypanartia lethe"
"1155",1155,"Hypanartia_trimaculata",0,"Hypanartia trimaculata"
"1156",1156,"Argynnis_callippe",0,"Argynnis callippe"
"1157",1157,"Argynnis_coronis",0,"Argynnis coronis"
"1158",1158,"Urbanus_prodicus",0,"Urbanus prodicus"
"1159",1159,"Strymon_cestri",0,"Strymon cestri"
"1160",1160,"Lieinix_nemesis",0,"Lieinix nemesis"
"1161",1161,"Limenitis_archippus",0,"Limenitis archippus"
"1162",1162,"Euselasia_regipennis",0,"Euselasia regipennis"
"1163",1163,"Euselasia_sergia",0,"Euselasia sergia"
"1164",1164,"Eutocus_facilis",0,"Eutocus facilis"
"1165",1165,"Eutychide_complana",0,"Eutychide complana"
"1166",1166,"Eutychide_paria",0,"Eutychide paria"
"1167",1167,"Eutychide_subcordata",0,"Eutychide subcordata"
"1168",1168,"Megeuptychia_antonoe",0,"Megeuptychia antonoe"
"1169",1169,"Melanis_cephise",0,"Melanis cephise"
"1170",1170,"Melanis_pixe",0,"Melanis pixe"
"1171",1171,"Hypaurotis_crysalus",0,"Hypaurotis crysalus"
"1172",1172,"Iaspis_temesa",0,"Iaspis temesa"
"1173",1173,"Ignata_gadira",0,"Ignata gadira"
"1174",1174,"Ignata_norax",0,"Ignata norax"
"1175",1175,"Iophanus_pyrrhias",0,"Iophanus pyrrhias"
"1176",1176,"Ipidecla_schausi",0,"Ipidecla schausi"
"1177",1177,"Isapis_agyrtus",0,"Isapis agyrtus"
"1178",1178,"Itaballia_demophile",0,"Itaballia demophile"
"1179",1179,"Itaballia_pandosia",0,"Itaballia pandosia"
"1180",1180,"Ithomia_patilla",0,"Ithomia patilla"
"1181",1181,"Ithomiola_theages",0,"Ithomiola theages"
"1182",1182,"Janthecla_janthina",0,"Janthecla janthina"
"1183",1183,"Janthecla_janthodonia",0,"Janthecla janthodonia"
"1184",1184,"Janthecla_rocena",0,"Janthecla rocena"
"1185",1185,"Jemadia_pseudognetus",0,"Jemadia pseudognetus"
"1186",1186,"Joanna_joanna",0,"Joanna joanna"
"1187",1187,"Arzecla_sethon",0,"Arzecla sethon"
"1188",1188,"Leucochimona_vestalis",0,"Leucochimona vestalis"
"1189",1189,"Parrhasius_polibetes",0,"Parrhasius polibetes"
"1190",1190,"Pedaliodes_dejecta",0,"Pedaliodes dejecta"
"1191",1191,"Librita_librita",0,"Librita librita"
"1192",1192,"Prolibythea_carinenta",0,"Prolibythea carinenta"
"1193",1193,"Megathymus_ursus",0,"Megathymus ursus"
"1194",1194,"Megathymus_yuccae",0,"Megathymus yuccae"
"1195",1195,"Megisto_rubricata",0,"Megisto rubricata"
"1196",1196,"Mithras_orobia",0,"Mithras orobia"
"1197",1197,"Mnaseas_bicolor",0,"Mnaseas bicolor"
"1198",1198,"Mnasicles_geta",0,"Mnasicles geta"
"1199",1199,"Mnasicles_hicetaon",0,"Mnasicles hicetaon"
"1200",1200,"Mnasilus_allubita",0,"Mnasilus allubita"
"1201",1201,"Mnasinous_patage",0,"Mnasinous patage"
"1202",1202,"Mnasitheus_chrysophrys",0,"Mnasitheus chrysophrys"
"1203",1203,"Mnasitheus_nitra",0,"Mnasitheus nitra"
"1204",1204,"Mnasitheus_simplicissima",0,"Mnasitheus simplicissima"
"1205",1205,"Moeris_hyagnis",0,"Moeris hyagnis"
"1206",1206,"Moeris_striga",0,"Moeris striga"
"1207",1207,"Lieinix_lala",0,"Lieinix lala"
"1208",1208,"Lycaena_helloides",0,"Lycaena helloides"
"1209",1209,"Lycaena_hermes",0,"Lycaena hermes"
"1210",1210,"Lycas_argentea",0,"Lycas argentea"
"1211",1211,"Lychnuchoides_saptine",0,"Lychnuchoides saptine"
"1212",1212,"Mesene_silaris",0,"Mesene silaris"
"1213",1213,"Oxynthes_corusca",0,"Oxynthes corusca"
"1214",1214,"Mesosemia_gaudiolum",0,"Mesosemia gaudiolum"
"1215",1215,"Mesosemia_lamachus",0,"Mesosemia lamachus"
"1216",1216,"Mestra_amymone",0,"Mestra amymone"
"1217",1217,"Methion_melas",0,"Methion melas"
"1218",1218,"Methionopsis_ina",0,"Methionopsis ina"
"1219",1219,"Methionopsis_typhon",0,"Methionopsis typhon"
"1220",1220,"Metron_chrysogastra",0,"Metron chrysogastra"
"1221",1221,"Metron_zimra",0,"Metron zimra"
"1222",1222,"Nascus_phintias",0,"Nascus phintias"
"1223",1223,"Nascus_phocus",0,"Nascus phocus"
"1224",1224,"Papilio_androgeus",0,"Papilio androgeus"
"1225",1225,"Micandra_cyda",0,"Micandra cyda"
"1226",1226,"Nicolaea_velina",0,"Nicolaea velina"
"1227",1227,"Mielkella_singularis",0,"Mielkella singularis"
"1228",1228,"Mimia_chiapaensis",0,"Mimia chiapaensis"
"1229",1229,"Mimoides_ilus",0,"Mimoides ilus"
"1230",1230,"Mimoides_phaon",0,"Mimoides phaon"
"1231",1231,"Mimoides_thymbraeus",0,"Mimoides thymbraeus"
"1232",1232,"Ministrymon_azia",0,"Ministrymon azia"
"1233",1233,"Ministrymon_cleon",0,"Ministrymon cleon"
"1234",1234,"Ministrymon_clytie",0,"Ministrymon clytie"
"1235",1235,"Ministrymon_coronta",0,"Ministrymon coronta"
"1236",1236,"Ministrymon_inoa",0,"Ministrymon inoa"
"1237",1237,"Ministrymon_leda",0,"Ministrymon leda"
"1238",1238,"Ministrymon_phrutus",0,"Ministrymon phrutus"
"1239",1239,"Ministrymon_una",0,"Ministrymon una"
"1240",1240,"Ministrymon_zilda",0,"Ministrymon zilda"
"1241",1241,"Nascus_solon",0,"Nascus solon"
"1242",1242,"Nastra_julia",0,"Nastra julia"
"1243",1243,"Nastra_leucone",0,"Nastra leucone"
"1244",1244,"Nastra_neamathla",0,"Nastra neamathla"
"1245",1245,"Niconiades_incomptus",0,"Niconiades incomptus"
"1246",1246,"Pedaliodes_napaea",0,"Pedaliodes napaea"
"1247",1247,"Monca_jera",0,"Monca jera"
"1248",1248,"Monca_telata",0,"Monca telata"
"1249",1249,"Morpho_helenor",0,"Morpho helenor"
"1250",1250,"Morpho_polyphemus",0,"Morpho polyphemus"
"1251",1251,"Morpho_polyphemus",0,"Morpho polyphemus"
"1252",1252,"Morpho_theseus",0,"Morpho theseus"
"1253",1253,"Morys_compta",0,"Morys compta"
"1254",1254,"Morys_geisa",0,"Morys geisa"
"1255",1255,"Morys_valerius",0,"Morys valerius"
"1256",1256,"Mucia_zygia",0,"Mucia zygia"
"1257",1257,"Mylon_jason",0,"Mylon jason"
"1258",1258,"Mylon_lassia",0,"Mylon lassia"
"1259",1259,"Mylon_maimon",0,"Mylon maimon"
"1260",1260,"Mylon_pelopidas",0,"Mylon pelopidas"
"1261",1261,"Mylon_salvia",0,"Mylon salvia"
"1262",1262,"Myrinia_raymundo",0,"Myrinia raymundo"
"1263",1263,"Myscelia_cyananthe",0,"Myscelia cyananthe"
"1264",1264,"Myscelia_cyaniris",0,"Myscelia cyaniris"
"1265",1265,"Myscelia_ethusa",0,"Myscelia ethusa"
"1266",1266,"Myscelus_amystis",0,"Myscelus amystis"
"1267",1267,"Myscelus_assaricus",0,"Myscelus assaricus"
"1268",1268,"Myscelus_belti",0,"Myscelus belti"
"1269",1269,"Myscelus_perissodora",0,"Myscelus perissodora"
"1270",1270,"Mysoria_affinis",0,"Mysoria affinis"
"1271",1271,"Mysoria_amra",0,"Mysoria amra"
"1272",1272,"Mysoria_barcastus",0,"Mysoria barcastus"
"1273",1273,"Papilio_cresphontes",0,"Papilio cresphontes"
"1274",1274,"Naevolus_orius",0,"Naevolus orius"
"1275",1275,"Napeogenes_tolosa",0,"Napeogenes tolosa"
"1276",1276,"Narcosius_samson",0,"Narcosius samson"
"1277",1277,"Narcosius_colossus",0,"Narcosius colossus"
"1278",1278,"Narcosius_nazaraeus",0,"Narcosius nazaraeus"
"1279",1279,"Narcosius_parisi",0,"Narcosius parisi"
"1280",1280,"Narope_testacea",0,"Narope testacea"
"1281",1281,"Nascus_broteas",0,"Nascus broteas"
"1282",1282,"Pseudonascus_paulliniae",0,"Pseudonascus paulliniae"
"1283",1283,"Nesiostrymon_calchinia",0,"Nesiostrymon calchinia"
"1284",1284,"Nesiostrymon_celona",0,"Nesiostrymon celona"
"1285",1285,"Nesiostrymon_dodava",0,"Nesiostrymon dodava"
"1286",1286,"Nessaea_aglaura",0,"Nessaea aglaura"
"1287",1287,"Nisoniades_godma",0,"Nisoniades godma"
"1288",1288,"Nisoniades_laurentina",0,"Nisoniades laurentina"
"1289",1289,"Nisoniades_rubescens",0,"Nisoniades rubescens"
"1290",1290,"Noctuana_lactifera",0,"Noctuana lactifera"
"1291",1291,"Noctuana_stator",0,"Noctuana stator"
"1292",1292,"Notheme_erota",0,"Notheme erota"
"1293",1293,"Nyctelius_nyctelius",0,"Nyctelius nyctelius"
"1294",1294,"Nymphalis_antiopa",0,"Nymphalis antiopa"
"1295",1295,"Nymphidium_onaeum",0,"Nymphidium onaeum"
"1296",1296,"Phemiades_milvius",0,"Phemiades milvius"
"1297",1297,"Panoquina_errans",0,"Panoquina errans"
"1298",1298,"Panoquina_evadnes",0,"Panoquina evadnes"
"1299",1299,"Panoquina_fusina",0,"Panoquina fusina"
"1300",1300,"Orthos_lycortas",0,"Orthos lycortas"
"1301",1301,"Ostrinotes_halciones",0,"Ostrinotes halciones"
"1302",1302,"Ostrinotes_keila",0,"Ostrinotes keila"
"1303",1303,"Ouleus_bubaris",0,"Ouleus bubaris"
"1304",1304,"Oarisma_garita",0,"Oarisma garita"
"1305",1305,"Papilio_erostratus",0,"Papilio erostratus"
"1306",1306,"Papilio_ornythion",0,"Papilio ornythion"
"1307",1307,"Polythrix_asine",0,"Polythrix asine"
"1308",1308,"Ocaria_clenchi",0,"Ocaria clenchi"
"1309",1309,"Ocyba_calathana",0,"Ocyba calathana"
"1310",1310,"Oenomaus_atesa",0,"Oenomaus atesa"
"1311",1311,"Oenomaus_ortygnus",0,"Oenomaus ortygnus"
"1312",1312,"Oleria_paula",0,"Oleria paula"
"1313",1313,"Oleria_zea",0,"Oleria zea"
"1314",1314,"Olyras_theon",0,"Olyras theon"
"1315",1315,"Onenses_hyalophora",0,"Onenses hyalophora"
"1316",1316,"Onespa_nubis",0,"Onespa nubis"
"1317",1317,"Onophas_columbaria",0,"Onophas columbaria"
"1318",1318,"Opsiphanes_boisduvallii",0,"Opsiphanes boisduvallii"
"1319",1319,"Opsiphanes_cassiae",0,"Opsiphanes cassiae"
"1320",1320,"Opsiphanes_cassina",0,"Opsiphanes cassina"
"1321",1321,"Opsiphanes_invirae",0,"Opsiphanes invirae"
"1322",1322,"Opsiphanes_quiteria",0,"Opsiphanes quiteria"
"1323",1323,"Opsiphanes_tamarindi",0,"Opsiphanes tamarindi"
"1324",1324,"Orses_cynisca",0,"Orses cynisca"
"1325",1325,"Orthos_gabina",0,"Orthos gabina"
"1326",1326,"Papias_nigrans",0,"Papias nigrans"
"1327",1327,"Pieris_rapae",0,"Pieris rapae"
"1328",1328,"Pindis_squamistriga",0,"Pindis squamistriga"
"1329",1329,"Pirascca_tyriotes",0,"Pirascca tyriotes"
"1330",1330,"Pyrrhopyge_jonas",0,"Pyrrhopyge jonas"
"1331",1331,"Pyrrhopyge_phidias",0,"Pyrrhopyge phidias"
"1332",1332,"Siderus_philinna",0,"Siderus philinna"
"1333",1333,"Siderus_tephraeus",0,"Siderus tephraeus"
"1334",1334,"Siproeta_epaphus",0,"Siproeta epaphus"
"1335",1335,"Siproeta_stelenes",0,"Siproeta stelenes"
"1336",1336,"Strymon_gabatha",0,"Strymon gabatha"
"1337",1337,"Strymon_istapa",0,"Strymon istapa"
"1338",1338,"Paramacera_xicaque",0,"Paramacera xicaque"
"1339",1339,"Phocides_urania",0,"Phocides urania"
"1340",1340,"Phoebis_agarithe",0,"Phoebis agarithe"
"1341",1341,"Phoebis_argante",0,"Phoebis argante"
"1342",1342,"Phoebis_boisduvalii",0,"Phoebis boisduvalii"
"1343",1343,"Phoebis_neocypris",0,"Phoebis neocypris"
"1344",1344,"Phoebis_philea",0,"Phoebis philea"
"1345",1345,"Phoebis_sennae",0,"Phoebis sennae"
"1346",1346,"Phoebis_statira",0,"Phoebis statira"
"1347",1347,"Phoebis_trite",0,"Phoebis trite"
"1348",1348,"Pholisora_catullus",0,"Pholisora catullus"
"1349",1349,"Pholisora_mejicanus",0,"Pholisora mejicanus"
"1350",1350,"Phyciodes_ardys",0,"Phyciodes ardys"
"1351",1351,"Phyciodes_argentea",0,"Phyciodes argentea"
"1352",1352,"Anthanassa_atronia",0,"Anthanassa atronia"
"1353",1353,"Phyciodes_dracaena",0,"Phyciodes dracaena"
"1354",1354,"Phyciodes_drusilla",0,"Phyciodes drusilla"
"1355",1355,"Phyciodes_drymaea",0,"Phyciodes drymaea"
"1356",1356,"Phyciodes_mylitta",0,"Phyciodes mylitta"
"1357",1357,"Phyciodes_nebulosa",0,"Phyciodes nebulosa"
"1358",1358,"Anthanassa_otanes",0,"Anthanassa otanes"
"1359",1359,"Phyciodes_pallescens",0,"Phyciodes pallescens"
"1360",1360,"Phyciodes_phaon",0,"Phyciodes phaon"
"1361",1361,"Phyciodes_ptolyca",0,"Phyciodes ptolyca"
"1362",1362,"Phyciodes_sitalces",0,"Phyciodes sitalces"
"1363",1363,"Phyciodes_texana",0,"Phyciodes texana"
"1364",1364,"Phyciodes_tharos",0,"Phyciodes tharos"
"1365",1365,"Phyciodes_tulcis",0,"Phyciodes tulcis"
"1366",1366,"Phyciodes_graphica",0,"Phyciodes graphica"
"1367",1367,"Pierella_luna",0,"Pierella luna"
"1368",1368,"Pieriballia_viardi",0,"Pieriballia viardi"
"1369",1369,"Parelbella_macleannani",0,"Parelbella macleannani"
"1370",1370,"Pyrrhopyge_chalybea",0,"Pyrrhopyge chalybea"
"1371",1371,"Pachyneuria_licisca",0,"Pachyneuria licisca"
"1372",1372,"Paiwarria_antinous",0,"Paiwarria antinous"
"1373",1373,"Paiwarria_umbratus",0,"Paiwarria umbratus"
"1374",1374,"Panaropsis_elegans",0,"Panaropsis elegans"
"1375",1375,"Ocaria_ocrisia",0,"Ocaria ocrisia"
"1376",1376,"Piruna_cingo",0,"Piruna cingo"
"1377",1377,"Symmachia_tricolor",0,"Symmachia tricolor"
"1378",1378,"Synale_cynaxa",0,"Synale cynaxa"
"1379",1379,"Synapte_malitiosa",0,"Synapte malitiosa"
"1380",1380,"Urbanus_pronta",0,"Urbanus pronta"
"1381",1381,"Urbanus_pronus",0,"Urbanus pronus"
"1382",1382,"Urbanus_proteus",0,"Urbanus proteus"
"1383",1383,"Urbanus_simplicius",0,"Urbanus simplicius"
"1384",1384,"Ocaria_petelina",0,"Ocaria petelina"
"1385",1385,"Poanes_melane",0,"Poanes melane"
"1386",1386,"Poanes_taxiles",0,"Poanes taxiles"
"1387",1387,"Polythrix_caunus",0,"Polythrix caunus"
